Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
Classe;52.521.137/0001-95;2024-06-01;1;2024-09-30;APEX URB FII RESPONSABILIDADE LIMITADA;2024-03-25;INVESTIDORES EM GERAL;BRAPXUR07M14;101542;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;52.551.605/0001-74;2024-12-01;1;2025-03-31;INVISTA BRAZILIAN BUSINESS PARK FII;2024-05-28;INVESTIDOR QUALIFICADO;0;30528841.52;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;S;N;N;S;N;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;22610500000188;Rua Gilberto Sabino;215;4º andar;Pinheiros;São Paulo;SP;5425020;11  30307177;;;www.vortx.com.br;regulatorio.funds@vortx.com.br
Classe;52.589.406/0001-55;2024-06-01;1;2024-10-07;D3 TZI FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-10-20;INVESTIDOR QUALIFICADO;0;40;N;N;Híbrido;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;34829992000186;AV. BRIGADEIRO FARIA LIMA;2277;17º;Vila Olímpia;São Paulo;SP;01452000;3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br
Classe;52.609.938/0001-07;2024-12-01;1;2025-03-31;SANDALS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-10-31;INVESTIDOR PROFISSIONAL;N/A;533333.33;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;S;N;S;N;BANCO GENIAL S.A.;45246410000155;PR DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250040;1132068000;2139233000;;WWW.BANCOGENIAL.COM;MIDDLEADM@GENIAL.COM
Classe;52.610.191/0001-07;2024-12-01;1;2025-03-28;AJU FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-10-31;INVESTIDOR PROFISSIONAL;N/A;533333.33;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;S;N;N;S;N;BANCO GENIAL S.A.;45246410000155;PR DE BOTAFOGO;228;sala 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;11 3206-8000;;;WWW.BANCOGENIAL.COM;MIDDLEADM@GENIAL.COM.VC
Classe;52.610.289/0001-64;2024-12-01;1;2025-03-31;CASTELO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-10-31;INVESTIDOR PROFISSIONAL;BR0HA3CTF005;533333.33;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;S;N;S;N;BANCO GENIAL S.A.;45246410000155;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3500-3000;11 3206-8000;;WWW.BANCOGENIAL.COM;MIDDLEADM@GENIAL.COM.VC
Classe;52.635.194/0001-03;2024-12-01;1;2025-03-27;INTER DESENVOLVIMENTO FII RESPONSABILIDADE LIMITADA;2023-12-18;INVESTIDORES EM GERAL;BRINDECTF000;239429;N;N;Desenvolvimento para Renda;Residencial;Ativa;Determinado;2029-12-01;31/12;S;N;N;S;N;INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;18945670000146;Avenida Barbacena;1219;21º andar;Santo Agostinho;Belo Horizonte;MG;30190131;(31) 3614-5332;;;http://www.bancointer.com.br/inter-dtvm/;ri.fii@interdtvm.com.br
Classe;52.649.350/0001-87;2024-06-01;1;2024-09-25;FII URCA HEDGE FUND ESTRATÉGIA IMOBILIÁRIA;2024-01-03;INVESTIDORES EM GERAL;BRURHFCTF004;110417;S;S;Híbrido;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;S;N;S;N;BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;4090-2223;3138-4061;www.daycoval.com.br;middlesmc@bancodaycoval.com.br
Classe;52.649.680/0001-72;2024-12-01;1;2025-03-31;VALORA CRI INFRA II FII DE RESPOSABILIDADE LIMITADA;2023-11-29;INVESTIDOR PROFISSIONAL;BRVGIICTF007;518865;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;S;N;S;N;BANCO DAYCOVAL S/A;62232889000190;AV. PAULISTA;1793;2° andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;(11) 3563-4389;;www.daycoval.com.br;informes.regulatorios@bancodaycoval.com.br
Classe;52.713.882/0001-36;2024-12-01;1;2025-03-28;CANUMA CAPITAL RENDA VAREJO FII RESPONSABILIDADE LIMITADA;2024-03-19;INVESTIDOR PROFISSIONAL;BRCCVACTF006;617500;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;52.714.934/0001-99;2024-12-01;1;2025-03-28;VERA CRUZ THREE FII RESPONSABILIDADE LIMITADA;2023-12-20;INVESTIDOR QUALIFICADO;BRVCTHR02M12;326281;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;2028-12-20;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3445;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;52.889.976/0001-60;2024-06-01;1;2024-09-26;BEDFORD FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-01-09;INVESTIDOR QUALIFICADO;BR0HX3CTF008;1070113.6252;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;S;N;S;N;INTRA INVESTIMENTOS DTVM LTDA;52889976000160;Rua Joaquim Floriano;1120;5º Andar;Itaim Bibi;São Paulo;SP;04534.004;(11)3198-5151;;;www.intrainvestimentos.com.br;administracao.fundos@intrainvestimentos.com.br
Classe;52.890.292/0001-89;2024-12-01;1;2025-03-27;KIJANI LOGISTICA FII;2023-11-14;INVESTIDOR PROFISSIONAL;BR0LQLCTF005;83132.05;N;N;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;S;N;S;N;BANCO DAYCOVAL S/A;62232889000190;AV. PAULISTA;1793;2° andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;(11) 3563-4389;;www.daycoval.com.br;informes.regulatorios@bancodaycoval.com.br
Classe;52.904.581/0001-90;2024-06-01;1;2024-09-19;GESIM SMART FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-11-13;INVESTIDORES EM GERAL;BR0JK4CTF009;14951.49786765;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;S;N;N;S;N;MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;52904581000190;Rua Joaquim Floriano, nº 100, 5º andar, conj 51/52, Itaim Bibi, SP, CEP 4534000;100;5º andar;Itaim Bibi;São Paulo;SP;04534000;11 3165.6000;;;www.terrainvestimentos.com.br;admfundos@terrainvestimentos.com.br
Classe;52.966.340/0001-75;2024-06-01;1;2024-09-27;ONDA DESENVOLVIMENTO IMOBILIÁRIO FII;2023-11-22;INVESTIDORES EM GERAL;BRONDVCTF002;1009617;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;S;N;N;S;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;5 andar;Jardim Paulistano;São Paulo;SP;01452-919;(11)2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
Classe;52.984.403/0001-16;2024-12-01;1;2025-03-31;ORIZ RAIZ FI CADEIAS PROD AGROINDUSTRIAIS FIAGRO IMOBILIÁRIO;2023-12-28;INVESTIDOR PROFISSIONAL;BRORRZCTF004;2732246;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Determinado;2030-12-28;31/12;S;S;N;S;N;XP INVESTIMENTOS CCTVM S.A;02332886000104;Avenida Ataulfo de Paiva;153;5º e 8º  Andar;Leblon;Rio de Janeiro;RJ;22440-032;(11) 3027 - 2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br
Classe;53.018.363/0001-10;2024-06-01;1;2024-09-26;FII RBR CRÉDITO PULVERIZADO RESPONSABILIDADE LIMITADA;2023-12-06;INVESTIDORES EM GERAL;BRPULVCTF007;12000240;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;N;S;N;S;N;INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;18945670000146;Avenida Barbacena;1219;21 Andar;Santo Agostinho;Belo Horizonte;MG;30190131;31 3614-5332;;;https://inter.co/inter-dtvm/;ri.fii@interdtvm.com.br
Classe;53.021.246/0001-06;2024-12-01;1;2025-03-28;VERA CRUZ THREE FEEDER FII RESPONSABILIDADE LIMITADA;2023-12-20;INVESTIDOR PROFISSIONAL;0;265750;N;N;;Residencial;;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3445;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;53.072.782/0001-30;2024-12-01;1;2025-03-28;JPR DS FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESP LTDA;2023-12-11;INVESTIDORES EM GERAL;;609928;N;N;Desenvolvimento para Renda;Hospital;Ativa;Indeterminado;;31/12;N;N;S;N;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR, CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
Classe;53.076.746/0001-45;2024-12-01;1;2025-03-25;EXITUS PLUS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-12-12;INVESTIDOR PROFISSIONAL;BREXTUCTF000;85671.91823;S;N;Híbrido;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3000;;;www.brasilplural.com;middleadm@genial.com.vc
Classe;53.087.126/0001-01;2024-12-01;1;2025-03-31;LCP SPECIAL OPPORTUNITIES I FII RESPONSABILIDADE ILIMITADA;2023-12-28;INVESTIDORES EM GERAL;BRLSOICTF001;1204811;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Determinado;2028-12-28;31/12;S;S;N;S;N;XP INVESTIMENTOS CCTVM S.A;02332886000104;Avenida Ataulfo de Paiva;153;5º e 8º  Andar;Leblon;Rio de Janeiro;RJ;22440-032;(11) 3027 - 2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br
Classe;53.095.823/0001-04;2024-12-01;1;2025-03-31;BLUE SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-12-22;INVESTIDORES EM GERAL;BRBLSCCTF001;300000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;S;N;S;N;XP INVESTIMENTOS CCTVM S.A;02332886000104;Avenida Ataulfo de Paiva;153;5º e 8º  Andar;Leblon;Rio de Janeiro;RJ;22440-032;(11) 3027 - 2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br
Classe;53.123.631/0001-64;2024-12-01;1;2025-03-31;REVERSE INVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-10-30;INVESTIDOR PROFISSIONAL;BR0MQMCTF001;7250;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;S;S;N;S;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;(11) 2197-4400;;;www.trusteedtvm.com.br;corporativodtvm@trusteedtvm.com.br
Classe;53.127.942/0001-00;2024-12-01;1;2025-03-29;CLASSE ÚNICA SPGM FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-02-06;INVESTIDORES EM GERAL;0;3545893.53273451;N;N;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;N;S;N;S;N;OSLO DTVM S.A.;13673855000125;Rua Dr. Eduardo de Souza Aranha;153;4º Andar;Vila Nova Conceição;São Paulo;SP;4543120;11 35133100;;;https://www.oslodtvm.com;admfundos@oslodtvm.com
Classe;53.137.434/0001-02;2024-12-01;1;2025-03-28;ÍCONE - FII RESPONSABILIDADE LIMITADA;2023-12-27;INVESTIDOR QUALIFICADO;BRICNECTF002;120000;S;S;Desenvolvimento para Venda;Residencial;Ativa;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Avenida das Américas;3434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;53.178.589/0001-89;2024-12-01;1;2025-03-31;ARC PLAZA IGUATEMI II - FII RESPONSABILIDADE LIMITADA;2023-12-19;INVESTIDOR QUALIFICADO;0;27466.29;S;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Av Faria Lima;2277;17º andar;Vila Olímpia;São Paulo;SP;01452000;35141300;;;www.reag.com.br;compliance@reag.com.br
Classe;53.178.634/0001-03;2024-06-01;1;2024-09-30;ROMA FII RESPONSABILIDADE LIMITADA;2024-02-08;INVESTIDOR QUALIFICADO;BR0LVFCTF007;99450;N;N;Renda;Outros;Ativa;Determinado;2027-02-08;30/06;N;S;N;S;N;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;22610500000188;Rua Gilberto Sabino;215;4º andar;Pinheiros;São Paulo;SP;5425020;11 30307177;;;www.vortx.com.br;fundos@vortx.com.br
Classe;53.179.110/0001-29;2024-12-01;1;2025-03-31;ARC PLAZA IGUATEMI I - FII RESPONSABILIDADE LIMITADA;2023-12-19;INVESTIDOR QUALIFICADO;0;152225.02;S;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;34829992000186;Av Faria Lima;2277;17º andar;Vila Olímpia;São Paulo;SP;01452000;35141300;;;www.reag.com.br;compliance@reag.com.br
Classe;53.190.891/0001-52;2024-12-01;1;2025-03-31;BOQ1 FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - FIAGRO FII;2023-12-28;INVESTIDOR QUALIFICADO;0;36918.10971751;S;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;34829992000186;Av Faria Lima;2277;17º andar;Vila Olímpia;São Paulo;SP;01452000;35141300;;;www.reag.com.br;compliance@reag.com.br
Classe;53.191.611/0001-20;2024-06-01;1;2024-09-02;TERRAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-04-11;INVESTIDOR PROFISSIONAL;BR0J6FCTF006;31164.19760536;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;N;S;N;N;S;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;;www.planner.com.br;inforegulatorio@planner.com.br
Classe;53.193.237/0001-00;2024-12-01;1;2025-03-31;ÁRTEMIS FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONS LIMITADA;2024-01-19;INVESTIDORES EM GERAL;BR0HNQCTF009;6671315;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;S;S;N;S;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;(11) 2197-4400;;;www.trusteedtvm.com.br;corporativodtvm@trusteedtvm.com.br
Classe;53.211.851/0001-40;2024-12-01;2;2025-03-30;OTTER FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-06-11;INVESTIDOR QUALIFICADO;0;156977.49430991;S;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;34829992000186;Av Faria Lima;2277;17º andar;Vila Olímpia;São Paulo;SP;01452000;35141300;;;www.reag.com.br;compliance@reag.com.br
Classe;53.213.612/0001-29;2024-12-01;1;2025-03-31;RWM FUNDO DE INVESTIMENTO IMOBILIÁRIO RESP LIMITADA;2023-12-16;INVESTIDOR PROFISSIONAL;0;0;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Av Faria Lima;2277;17º andar;Vila Olímpia;São Paulo;SP;01452000;35141300;;;www.reag.com.br;compliance@reag.com.br
Classe;53.249.951/0001-65;2024-12-01;2;2025-03-30;ESPANHOL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-12-18;INVESTIDOR QUALIFICADO;0;29575.79443798;N;N;Renda;Shoppings;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;34829992000186;Av Faria Lima;2277;17º andar;Vila Olímpia;São Paulo;SP;01452000;35141300;;;www.reag.com.br;compliance@reag.com.br
Classe;53.251.006/0001-06;2024-12-01;1;2025-03-28;NAVI RESIDENCIAL PRIME OPPORTUNITIES FII;2023-11-14;INVESTIDOR QUALIFICADO;BR0HRPCTF002;144426;N;N;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;2027-12-01;31/12;S;S;N;S;N;BANCO DAYCOVAL S/A;62232889000190;AV. PAULISTA;1793;2° andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;(11) 3563-4389;;www.daycoval.com.br;informes.regulatorios@bancodaycoval.com.br
Classe;53.251.715/0001-83;2024-12-01;2;2025-03-30;SGON FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-12-18;INVESTIDOR QUALIFICADO;0;29575.7927747;S;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;34829992000186;Av Faria Lima;2277;17º andar;Vila Olímpia;São Paulo;SP;01452000;35141300;;;www.reag.com.br;compliance@reag.com.br
Classe;53.251.882/0001-24;2024-12-01;1;2025-03-31;TCG FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-12-18;INVESTIDOR QUALIFICADO;0;29575.8;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Av Faria Lima;2277;17º andar;Vila Olímpia;São Paulo;SP;01452000;35141300;;;www.reag.com.br;ramon.dantas@reag.com.br
Classe;53.260.548/0001-37;2024-12-01;1;2025-03-28;REC FUNDO DE CRI COTAS AMORTIZÁVEIS - FII;2024-10-04;INVESTIDORES EM GERAL;BR0HV6CTF003;5453775;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;N;S;N;S;S;BRL TRUST DTVM S.A.;53260548000137;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
Classe;53.275.496/0001-72;2024-06-01;1;2024-09-11;TERRA MINAS FII;2023-12-20;INVESTIDORES EM GERAL;BR0JK4CTF009;33940.31417733;N;N;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;MONETAR DTVM;53.275.496/000;Rua Joaquim Floriano, nº 100, 5º andar, conj 51/52, Itaim Bibi, SP, CEP 4534000;100;5º andar;Itaim Bibi;São Paulo;SP;04534000;11 3165.6000;;;www.terrainvestimentos.com.br;admfundos@terrainvestimentos.com.br
Classe;53.294.563/0001-04;2024-12-01;1;2025-03-28;JHSF CAPITAL PONTA NEGRA II FII - RESPONSABILIDADE LIMITADA;2023-12-28;INVESTIDOR PROFISSIONAL;BR0IUQCTF002;12500;N;N;Renda;Shoppings;Passiva;Indeterminado;;31/12;N;N;S;N;N;BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;(11) 3563-4389;(11) 3563-4318;www.daycoval.com.br;informes.regulatorios@bancodaycoval.com.br
Classe;53.305.536/0001-81;2024-12-01;1;2025-03-28;ICATU VANGUARDA FII RESPONSABILIDADE LIMITADA;2024-08-14;INVESTIDORES EM GERAL;BRIVCICTF006;500000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;S;N;S;N;BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;(11) 3563-4389;(11) 3563-4318;www.daycoval.com.br;informes.regulatorios@bancodaycoval.com.br
Classe;53.309.565/0001-11;2024-12-01;1;2025-03-31;CROMOSSOMO REAL ESTATE FII RESPONSABILIDADE LIMITADA;2023-12-28;INVESTIDOR PROFISSIONAL;;309000;N;N;Renda;Hospital;Passiva;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3445;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;53.313.475/0001-02;2024-06-01;1;2024-09-27;SUNO FAZENDAS FIAGRO-IMOBILIARIO;2024-05-29;INVESTIDORES EM GERAL;BRSNFZCTF009;6200000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;S;N;N;S;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;5 andar;Jardim Paulistano;São Paulo;SP;01452-919;(11)2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
Classe;53.317.751/0001-00;2024-12-01;2;2025-07-16;FII ECOPARQUE BAIRROS INTEGRADOS;2023-12-28;INVESTIDOR PROFISSIONAL;000000;3370.29364928;N;N;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;SEFER INVESTIMENTOS DTVM LTDA;00329598000167;AV BRIGADEIRO FARIA LIMA;3900;6º ANDAR;ITAIM BIBI;SÃO PAULO;SP;04538-132;11 3113-0083;;;ww.seferinvestimentos.com.br;informeslegais@seferinvestimentos.com.br
Classe;53.322.282/0001-00;2024-12-01;1;2025-03-31;JAFFA NOV FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-12-03;INVESTIDOR QUALIFICADO;0;147318.33825705;S;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Av Faria Lima;2277;17º andar;Vila Olímpia;São Paulo;SP;01452000;35141300;;;www.reag.com.br;compliance@reag.com.br
Classe;53.322.347/0001-17;2024-12-01;2;2025-03-30;KOMBI AZUL II FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-12-28;INVESTIDOR QUALIFICADO;0;9617.59572107;S;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;34829992000186;Av Faria Lima;2277;17º andar;Vila Olímpia;São Paulo;SP;01452000;35141300;;;www.reag.com.br;compliance@reag.com.br
Classe;53.372.824/0001-59;2024-12-01;1;2025-03-27;SELENE FUNDO DE INVESTIMENTO IMOBILIÁRIO RL;2024-11-21;INVESTIDOR PROFISSIONAL;0000000;10;N;N;Títulos e Valores Mobiliários;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;16695922000109;AV JUSCELINO KUBITSCHEK;1726;CJ 194;VL NOVA CONCEIÇÃO;SÃO PAULO;SP;04543-000;(11) 4637-6633;;;www.idsf.com.br;supervisao@idsf.com.br
Classe;53.391.567/0001-00;2024-12-01;1;2025-03-31;RBR DESENVOLVIMENTO LOGISTICO I - FII RESP LIMITADA;2024-02-01;INVESTIDOR PROFISSIONAL;BRRDLICTF006;1658625;N;N;Desenvolvimento para Renda;Logística;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;53.391.653/0001-05;2024-12-01;1;2025-03-31;RBR PRIME OFFICES FII RESPONSABILIDADE LIMITADA;2024-04-22;INVESTIDORES EM GERAL;;1589089;N;N;;Híbrido;;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3445;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;53.466.467/0001-98;2024-12-01;1;2025-03-28;HEDGE BRASIL LOGÍSTICO INDUSTRIAL FII DE RESP LIMITADA;2024-03-20;INVESTIDORES EM GERAL;BRHGBLCTF005;13350000;N;S;Renda;Logística;Ativa;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR, CJ 112, parte;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
