CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Ativo;Objetivos;Montante_Investido;Origem_Recursos
52.356.865/0001-99;2024-12-01;1;ID RF LP FIC FI;FLUXO DE CAIXA;16744.79;PRÓPRIO
52.357.468/0001-31;2024-06-01;1;22C0981880;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;20255640.82;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;23D1515316;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;5145553.89;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;23F2426912;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;14207508.31;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;23G1452079;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;20002555.91;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;23G2239867;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;23153938.08;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;23H1074707;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;22507152.58;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;23L2159971;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;36948600.52;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;23L2159982;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;20027587.35;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;ALTO DA BOA VISTA;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;8406013.5;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;BROF11;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;148098.85;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;BTLG11;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;1761089.33;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;CVBI11;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;538219.53;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;HGBS11;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;623651.82;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;HGFF11;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;136779.38;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;JSRE11;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;570216.33;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;KFOF11;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;444551.83;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;KNIP11;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;738897.93;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;KNSC11;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;255837.88;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;LVBI11;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;2587761.52;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;PROJETO IMOB 26 LTDA;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;23527537.84;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;PVBI11;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;885342.24;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;RBRL11;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;128906.88;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;RBRP11;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;162533.89;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;RBRR11;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;605622.64;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;RCRB11;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;181593.6;Recursos de caixa
52.357.468/0001-31;2024-06-01;1;OT SOBERANO;Ativo mantido por necessidade de liquidez;579941281.02;Recursos de caixa
52.371.756/0001-40;2024-06-01;1;SPE BTS CRAV;Aplicação em ativos-alvo do Fundo;86300000;Caixa
52.446.271/0001-79;2024-06-01;1;APX PARTICIPAÇÕES LTDA;Renda;3378079.6;Capital
52.551.605/0001-74;2024-12-01;1;EDIF.A MESSI;Aplicação em ativos alvo do fundo;42490559.74;Caixa
52.551.605/0001-74;2024-12-01;1;EDIF.A RUBI;Aplicação em ativos alvo do fundo;7215246.21;Caixa
52.551.605/0001-74;2024-12-01;1;EDIF.B ESTRE;Aplicação em ativos alvo do fundo;20480942.42;Caixa
52.551.605/0001-74;2024-12-01;1;EDIF.B POLUX;Aplicação em ativos alvo do fundo;4959221.25;Caixa
52.551.605/0001-74;2024-12-01;1;EDIF.C ANTAR;Aplicação em ativos alvo do fundo;30981119.67;Caixa
52.551.605/0001-74;2024-12-01;1;EDIF.C FALCA;Aplicação em ativos alvo do fundo;9330356.98;Caixa
52.551.605/0001-74;2024-12-01;1;EDIF.C GEM 8;Aplicação em ativos alvo do fundo;8441977.89;Caixa
52.551.605/0001-74;2024-12-01;1;EDIF.F JACAR;Aplicação em ativos alvo do fundo;2857302.81;Caixa
52.551.605/0001-74;2024-12-01;1;EDIF.G JEQUI;Aplicação em ativos alvo do fundo;4984601.41;Caixa
52.551.605/0001-74;2024-12-01;1;EDIF.H MOGNO;Aplicação em ativos alvo do fundo;3334219.67;Caixa
52.551.605/0001-74;2024-12-01;1;ARMAZEM B 04;Aplicação em ativos alvo do fundo;4869755.15;Caixa
52.551.605/0001-74;2024-12-01;1;ARMAZEM B 05;Aplicação em ativos alvo do fundo;4869755.15;Caixa
52.551.605/0001-74;2024-12-01;1;ARMAZEM B 06;Aplicação em ativos alvo do fundo;4871115.15;Caixa
52.551.605/0001-74;2024-12-01;1;ARMAZEM B 07;Aplicação em ativos alvo do fundo;4905774.18;Caixa
52.551.605/0001-74;2024-12-01;1;ARMAZEM B 08;Aplicação em ativos alvo do fundo;4869754.16;Caixa
52.551.605/0001-74;2024-12-01;1;ED. ESCRITOR;Aplicação em ativos alvo do fundo;8727979.6;Caixa
52.551.605/0001-74;2024-12-01;1;EDIF.A AGUIA;Aplicação em ativos alvo do fundo;16751215.15;Caixa
52.551.605/0001-74;2024-12-01;1;EDIF.C GEM 7;Aplicação em ativos alvo do fundo;27025379.94;Caixa
52.551.605/0001-74;2024-12-01;1;EDIF.F TO 17;Aplicação em ativos alvo do fundo;5228783.37;Caixa
52.551.605/0001-74;2024-12-01;1;EDIF.F TO 18;Aplicação em ativos alvo do fundo;5289544.77;Caixa
52.551.605/0001-74;2024-12-01;1;EDIF.F TO 19;Aplicação em ativos alvo do fundo;5269618.05;Caixa
52.551.605/0001-74;2024-12-01;1;EDIF.I MO 29;Aplicação em ativos alvo do fundo;1399204.02;Caixa
52.551.605/0001-74;2024-12-01;1;EDIF.I MO 30;Aplicação em ativos alvo do fundo;1380036.16;Caixa
52.551.605/0001-74;2024-12-01;1;EDIF.L CAM A;Aplicação em ativos alvo do fundo;3913733.07;Caixa
52.609.938/0001-07;2024-12-01;1;Imóvel: Campina Grande;Aplicação em ativos-alvo do Fundo;35819918.47;Caixa do fundo
52.610.191/0001-07;2024-12-01;1;Imóvel: Aracaju;Aplicação em ativos-alvo do Fundo;168076187.53;Caixa do fundo
52.610.289/0001-64;2024-12-01;1;Imóvel: Castelo Branco;Aplicação em ativos-alvo do Fundo;45013773.66;Caixa do fundo
52.635.194/0001-03;2024-12-01;1;Operações Compromissadas;Ativo de Liquidez;654367771.59;Emissão de Cotas
52.635.194/0001-03;2024-12-01;1;CRED A RECEB;Aquisição para propósito alvo do fundo;27041666.63;Emissão de Cotas
52.635.194/0001-03;2024-12-01;1;TERRENOJML42;Aquisição para propósito alvo do fundo;2298463.46;Emissão de Cotas
52.635.194/0001-03;2024-12-01;1;TERRENOJML46;Aquisição para propósito alvo do fundo;2396608.9;Emissão de Cotas
52.635.194/0001-03;2024-12-01;1;TERRENOJML54;Aquisição para propósito alvo do fundo;2419279.88;Emissão de Cotas
52.635.194/0001-03;2024-12-01;1;TERRENOJML56;Aquisição para propósito alvo do fundo;1840751.68;Emissão de Cotas
52.635.194/0001-03;2024-12-01;1;TERRENOSH51;Aquisição para propósito alvo do fundo;3265175.66;Emissão de Cotas
52.649.350/0001-87;2024-06-01;1;23J1263572 - TRAVESSIA SEC S.A. - Emissão 34 - Série 2;rentabilização de carteira;1922175.37;caixa
52.649.350/0001-87;2024-06-01;1;21H1035558 - OPEA SEC S/A - Emissão 1 - Série 399;rentabilização de carteira;1745348.89;caixa
52.649.350/0001-87;2024-06-01;1;20H0874600 - TRAVESSIA SEC S.A. - Emissão 1 - Série 38;rentabilização de carteira;1840961.31;caixa
52.649.350/0001-87;2024-06-01;1;22B0448635 - TRAVESSIA SEC S.A. - Emissão 1 - Série 67;rentabilização de carteira;1901529.58;caixa
52.649.350/0001-87;2024-06-01;1;21D0736598 - TRAVESSIA SEC S.A. - Emissão 1 - Série 47;rentabilização de carteira;1675230.29;caixa
52.649.350/0001-87;2024-06-01;1;21H1035558 - OPEA SEC S/A - Emissão 1 - Série 399;rentabilização de carteira;222932.48;caixa
52.649.350/0001-87;2024-06-01;1;21D0736598 - TRAVESSIA SEC S.A. - Emissão 1 - Série 47;rentabilização de carteira;178585.97;caixa
52.649.350/0001-87;2024-06-01;1;23J1263572 - TRAVESSIA SEC S.A. - Emissão 34 - Série 2;rentabilização de carteira;294826.14;caixa
52.649.350/0001-87;2024-06-01;1;21H1035558 - OPEA SEC S/A - Emissão 1 - Série 399;rentabilização de carteira;425149.72;caixa
52.649.350/0001-87;2024-06-01;1;21D0736598 - TRAVESSIA SEC S.A. - Emissão 1 - Série 47;rentabilização de carteira;424278.82;caixa
52.649.350/0001-87;2024-06-01;1;23J1263572 - TRAVESSIA SEC S.A. - Emissão 34 - Série 2;rentabilização de carteira;190126.39;caixa
52.649.350/0001-87;2024-06-01;1;Cota de FIRF DAY T I URCA;rentabilização de carteira;415262.19;caixa
52.649.680/0001-72;2024-12-01;1;CRI0000004FF;Ganho de capital - Rentabilização da carteira;20835907.03;Recurso próprios - Caixa e/ou emissão de cotas
52.649.680/0001-72;2024-12-01;1;CRI000000501;Ganho de capital - Rentabilização da carteira;19951005.58;Recurso próprios - Caixa e/ou emissão de cotas
52.713.882/0001-36;2024-12-01;1;Shopping Jardim Sul (10%);Renda;58450000.00;Capital
52.714.934/0001-99;2024-12-01;1;VERA CRUZ ASSET HOLDING LTDA.;Renda;13000000.00;Capital
52.714.934/0001-99;2024-12-01;1;VERA CRUZ ASSET HOLDING II LTDA.;Renda;13000000.00;Capital
52.714.934/0001-99;2024-12-01;1;VERA CRUZ ASSET HOLDING III LTDA.;Renda;13000000.00;Capital
52.889.976/0001-60;2024-06-01;1;CERTIFICADO DE RECEBIVEL IMOBILIÁRIO - HABITASEC;Investimentos Imobiliários por meio de aquisição de ativos financeiros de liquidez e Imoveis;13173070.08;N/A
52.889.976/0001-60;2024-06-01;1;CERTIFICADO DE RECEBIVEL IMOBILIÁRIO - HABITASEC;Investimentos Imobiliários por meio de aquisição de ativos financeiros de liquidez e Imoveis;7668087.31;N/A
52.889.976/0001-60;2024-06-01;1;CERTIFICADO DE RECEBIVEL IMOBILIÁRIO - HABITASEC;Investimentos Imobiliários por meio de aquisição de ativos financeiros de liquidez e Imoveis;4010021.25;N/A
52.889.976/0001-60;2024-06-01;1;CERTIFICADO DE RECEBIVEL IMOBILIÁRIO - HABITASEC;Investimentos Imobiliários por meio de aquisição de ativos financeiros de liquidez e Imoveis;7662694;N/A
52.889.976/0001-60;2024-06-01;1;CERTIFICADO DE RECEBIVEL IMOBILIÁRIO - HABITASEC;Investimentos Imobiliários por meio de aquisição de ativos financeiros de liquidez e Imoveis;3510651.78;N/A
52.889.976/0001-60;2024-06-01;1;CERTIFICADO DE RECEBIVEL IMOBILIÁRIO - HABITASEC;Investimentos Imobiliários por meio de aquisição de ativos financeiros de liquidez e Imoveis;12118935.84;N/A
52.889.976/0001-60;2024-06-01;1;CERTIFICADO DE RECEBIVEL IMOBILIÁRIO - HABITASEC;Investimentos Imobiliários por meio de aquisição de ativos financeiros de liquidez e Imoveis;8150822.44;N/A
52.889.976/0001-60;2024-06-01;1;CERTIFICADO DE RECEBIVEL IMOBILIÁRIO - HABITASEC;Investimentos Imobiliários por meio de aquisição de ativos financeiros de liquidez e Imoveis;5895770.03;N/A
52.889.976/0001-60;2024-06-01;1;CERTIFICADO DE RECEBIVEL IMOBILIÁRIO - HABITASEC;Investimentos Imobiliários por meio de aquisição de ativos financeiros de liquidez e Imoveis;8260493.33;N/A
52.889.976/0001-60;2024-06-01;1;CERTIFICADO DE RECEBIVEL IMOBILIÁRIO - HABITASEC;Investimentos Imobiliários por meio de aquisição de ativos financeiros de liquidez e Imoveis;7424072.61;N/A
52.889.976/0001-60;2024-06-01;1;CERTIFICADO DE RECEBIVEL IMOBILIÁRIO - HABITASEC;Investimentos Imobiliários por meio de aquisição de ativos financeiros de liquidez e Imoveis;8300832.08;N/A
52.889.976/0001-60;2024-06-01;1;CERTIFICADO DE RECEBIVEL IMOBILIÁRIO - HABITASEC;Investimentos Imobiliários por meio de aquisição de ativos financeiros de liquidez e Imoveis;8135132.59;N/A
52.889.976/0001-60;2024-06-01;1;CERTIFICADO DE RECEBIVEL IMOBILIÁRIO - HABITASEC;Investimentos Imobiliários por meio de aquisição de ativos financeiros de liquidez e Imoveis;8249021.41;N/A
52.889.976/0001-60;2024-06-01;1;CERTIFICADO DE RECEBIVEL IMOBILIÁRIO - HABITASEC;Investimentos Imobiliários por meio de aquisição de ativos financeiros de liquidez e Imoveis;3831155.12;N/A
52.890.292/0001-89;2024-12-01;1;STAR LOC - Matricula 20.496;Valorização por ganho de capital e renda;47390000;capitação de recursos via emissão de cotas
52.890.292/0001-89;2024-12-01;1;Daycoval Títulos Publicos I;Valorização por ganho de capital e renda;82219.67;capitação de recursos via emissão de cotas
52.904.581/0001-90;2024-06-01;1;IMOVEL SP;VENDA FUTURA;5646228.1;PRÓPRIOS COTISTAS
52.904.581/0001-90;2024-06-01;1;IMOVEL RJ;VENDA FUTURA;2678387.19;PRÓPRIOS COTISTAS
52.966.340/0001-75;2024-06-01;1;PG6 EMPREENDIMENTO;Rentabilidade;6180000;Caixa
52.966.340/0001-75;2024-06-01;1;FII BARIGUI CI;Rentabilidade;97995.59;Caixa
52.966.340/0001-75;2024-06-01;1;FII BEES CRICI;Rentabilidade;100042.02;Caixa
52.966.340/0001-75;2024-06-01;1;FII BREI CI ER;Rentabilidade;99398;Caixa
52.966.340/0001-75;2024-06-01;1;FII GLPG CRICI ER;Rentabilidade;45342.7;Caixa
52.966.340/0001-75;2024-06-01;1;FII JPPA CRICI;Rentabilidade;99804.2;Caixa
52.966.340/0001-75;2024-06-01;1;FII RENV REC;Rentabilidade;1035000;Caixa
52.966.340/0001-75;2024-06-01;1;FII SNME CI;Rentabilidade;1433210;Caixa
52.984.403/0001-16;2024-12-01;1;OT SOBERANO;Ativo mantido por necessidade de liquidez.;65122248.54;Recursos de caixa
53.018.363/0001-10;2024-06-01;1;Operações Compromissadas;Ativo de Liquidez - Previsto no regulamento do Fundo;1230473020.91;Emissão de cotas
53.018.363/0001-10;2024-06-01;1;CRI;Renda e Enquadramento do Fundo;89721377.16;Emissão de cotas
53.018.363/0001-10;2024-06-01;1;LCI;Renda e Enquadramento do Fundo;10090985.97;Emissão de cotas
53.021.246/0001-06;2024-12-01;1;VERA CRUZ THREE FII;Lucro na Venda;20123782.25;Capital
53.087.126/0001-01;2024-12-01;1;OT SOBERANO;Ativo mantido por necessidade de liquidez.;8843119.23;Recursos de caixa
53.095.823/0001-04;2024-12-01;1;OT SOBERANO;Ativo mantido por necessidade de liquidez.;35769122.75;Recursos de caixa
53.095.823/0001-04;2024-12-01;1;22B0581187;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;343082.61;Recursos de caixa
53.095.823/0001-04;2024-12-01;1;22J0978864;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;5509173.57;Recursos de caixa
53.095.823/0001-04;2024-12-01;1;22L1565064;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;5835758.12;Recursos de caixa
53.095.823/0001-04;2024-12-01;1;23E2053203;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;3262634.22;Recursos de caixa
53.095.823/0001-04;2024-12-01;1;23L2244897;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;6000078.76;Recursos de caixa
53.095.823/0001-04;2024-12-01;1;24D0770386;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;3699632.96;Recursos de caixa
53.095.823/0001-04;2024-12-01;1;24E1296964;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;4910211.69;Recursos de caixa
53.178.634/0001-03;2024-06-01;1;15555_21050;Aplicação em ativos-alvo do Fundo;1797520.02;Caixa
53.178.634/0001-03;2024-06-01;1;3140-51_5;Aplicação em ativos-alvo do Fundo;1790477.95;Caixa
53.178.634/0001-03;2024-06-01;1;3140_62;Aplicação em ativos-alvo do Fundo;1454060.3;Caixa
53.191.611/0001-20;2024-06-01;1;ALAMEDA BELA VISTA;Desenvolvimento/ Venda;6142582.44;Aplicações dos Cotistas
53.191.611/0001-20;2024-06-01;1;DIAMOND RESIDENCE;Desenvolvimento/ Venda;5110530.74;Aplicações dos Cotistas
53.191.611/0001-20;2024-06-01;1;VITRIUS RESIDENCE;Desenvolvimento/ Venda;4347058.33;Aplicações dos Cotistas
53.191.611/0001-20;2024-06-01;1;KOELLE GARDENS LEGACY RESIDENCE;Desenvolvimento/ Venda;4189275.82;Aplicações dos Cotistas
53.191.611/0001-20;2024-06-01;1;LAGUNE RESIDENCE CONDOMINIO;Desenvolvimento/ Venda;6992533.02;Aplicações dos Cotistas
53.191.611/0001-20;2024-06-01;1;SIGNA RESIDENCE CPR1 AMERICANA;Desenvolvimento/ Venda;4375707.84;Aplicações dos Cotistas
53.191.611/0001-20;2024-06-01;1;TISHMAN FII;-;599144.64;Aplicações dos Cotistas
53.191.611/0001-20;2024-06-01;1;SOCOPA RF DI LP;-;500499.43;Aplicações dos Cotistas
53.251.006/0001-06;2024-12-01;1;IMOVEIS - CASA JARDINS;Valorização por ganho de capital e renda;19815417.02;capitação de recursos via emissão de cotas
53.251.006/0001-06;2024-12-01;1;IMOVEIS - INSIDEVNC;Valorização por ganho de capital e renda;83072824.55;capitação de recursos via emissão de cotas
53.251.006/0001-06;2024-12-01;1;Operação compromissada;Valorização por ganho de capital e renda;2066787.5;capitação de recursos via emissão de cotas
53.251.006/0001-06;2024-12-01;1;Operação compromissada;Valorização por ganho de capital e renda;28047492.97;capitação de recursos via emissão de cotas
53.251.006/0001-06;2024-12-01;1;Letra de Crédito Imobiliário;Valorização por ganho de capital e renda;20655056.07;capitação de recursos via emissão de cotas
53.251.006/0001-06;2024-12-01;1;Letra de Crédito Imobiliário;Valorização por ganho de capital e renda;5163764.02;capitação de recursos via emissão de cotas
53.260.548/0001-37;2024-12-01;1;CRI_21E0585082 - TRUE SEC;Beneficios Futuros;4419643.61;Recursos proprios
53.260.548/0001-37;2024-12-01;1;CRI_21K0906902 - TRUE SEC;Beneficios Futuros;2088804.72;Recursos proprios
53.260.548/0001-37;2024-12-01;1;CRI_21L0866334 - TRUE SEC;Beneficios Futuros;2.148.763,43;Recursos proprios
53.260.548/0001-37;2024-12-01;1;CRI_22C0509668 - OPEA SEC;Beneficios Futuros;3006843.66;Recursos proprios
53.260.548/0001-37;2024-12-01;1;CRI_22I0867063 - CIA PROVINCIA DE SEC;Beneficios Futuros;4.419.162,98;Recursos proprios
53.260.548/0001-37;2024-12-01;1;CRI_22I1423539 - TRUE SEC;Beneficios Futuros;2079739.87;Recursos proprios
53.260.548/0001-37;2024-12-01;1;CRI_22L1607693 - BARI SEC;Beneficios Futuros;5245834.66;Recursos proprios
53.260.548/0001-37;2024-12-01;1;CRI_23L2279298 - CIA PROVINCIA DE SEC;Beneficios Futuros;3.576.251,51;Recursos proprios
53.260.548/0001-37;2024-12-01;1;CRI_24G2759411 - TRUE SEC;Beneficios Futuros;1997344.36;Recursos proprios
53.260.548/0001-37;2024-12-01;1;CRI_24G2759411 - TRUE SEC;Beneficios Futuros;1.842.510,63;Recursos proprios
53.260.548/0001-37;2024-12-01;1;CRI_24I1243199 - CIA PROVINCIA DE SEC;Beneficios Futuros;3.596.407,58;Recursos proprios
53.260.548/0001-37;2024-12-01;1;CRI_24J2335548- CIA PROVINCIA DE SEC;Beneficios Futuros;3640000.01;Recursos proprios
53.260.548/0001-37;2024-12-01;1;CRI_24J4456098 - CIA PROVINCIA DE SEC;Beneficios Futuros;2599713.31;Recursos proprios
53.260.548/0001-37;2024-12-01;1;CRI_24K0086735 - CIA PROVINCIA SEC;Beneficios Futuros;2600000;Recursos proprios
53.260.548/0001-37;2024-12-01;1;CRI_24L1786760 - VIRGOSEC;Beneficios Futuros;4420000;Recursos proprios
53.260.548/0001-37;2024-12-01;1;CRI_24L2711489 - VIRGOSEC;Beneficios Futuros;4420000.01;Recursos proprios
53.294.563/0001-04;2024-12-01;1;DAY_PONT BV;Ganho de capital - Rentabilização da carteira;830326.95;Recurso próprios - Caixa e/ou emissão de cotas
53.305.536/0001-81;2024-12-01;1;TPUBI9706255;Ganho de capital - Rentabilização da carteira;188368.03;Recurso próprios - Caixa e/ou emissão de cotas
53.305.536/0001-81;2024-12-01;1;TPUBII969523;Ganho de capital - Rentabilização da carteira;188368.65;Recurso próprios - Caixa e/ou emissão de cotas
53.305.536/0001-81;2024-12-01;1;SADI11;Ganho de capital - Rentabilização da carteira;90783.3;Recurso próprios - Caixa e/ou emissão de cotas
53.305.536/0001-81;2024-12-01;1;CRI00000070B;Ganho de capital - Rentabilização da carteira;3775708.41;Recurso próprios - Caixa e/ou emissão de cotas
53.305.536/0001-81;2024-12-01;1;CRI00000070C;Ganho de capital - Rentabilização da carteira;1225208.95;Recurso próprios - Caixa e/ou emissão de cotas
53.305.536/0001-81;2024-12-01;1;CRI00000070D;Ganho de capital - Rentabilização da carteira;1165160.01;Recurso próprios - Caixa e/ou emissão de cotas
53.305.536/0001-81;2024-12-01;1;CRI00000070E;Ganho de capital - Rentabilização da carteira;2616869.33;Recurso próprios - Caixa e/ou emissão de cotas
53.305.536/0001-81;2024-12-01;1;CRI00000070F;Ganho de capital - Rentabilização da carteira;2693773.71;Recurso próprios - Caixa e/ou emissão de cotas
53.305.536/0001-81;2024-12-01;1;CRI000000710;Ganho de capital - Rentabilização da carteira;710052.2;Recurso próprios - Caixa e/ou emissão de cotas
53.305.536/0001-81;2024-12-01;1;CRI000000711;Ganho de capital - Rentabilização da carteira;70583.83;Recurso próprios - Caixa e/ou emissão de cotas
53.305.536/0001-81;2024-12-01;1;CRI000000712;Ganho de capital - Rentabilização da carteira;231767.78;Recurso próprios - Caixa e/ou emissão de cotas
53.305.536/0001-81;2024-12-01;1;CRI000000713;Ganho de capital - Rentabilização da carteira;970262.67;Recurso próprios - Caixa e/ou emissão de cotas
